season,week,game_id,game_date,play_id,posteam,defteam,home_team,away_team,posteam_type,qtr,game_seconds_remaining,half_seconds_remaining,quarter_seconds_remaining,down,ydstogo,yardline_100,score_differential,home_timeouts_remaining,away_timeouts_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,roof,surface,temp,wind,play_type,punt_attempt,field_goal_attempt,rush_attempt,pass_attempt,epa,wpa,success,yards_gained,first_down,touchdown,field_goal_result,kick_distance,punt_inside_twenty,punt_out_of_bounds,punt_downed,punt_fair_catch,return_yards,penalty,aborted_play,play_deleted,goal_to_go,timeout,timeout_team,off_epa_4w,def_epa_4w,plays_in_drive_so_far,play_elapsed_s,game_time_elapsed,def_time_on_field_cum,def_time_on_field_share,is_q4_or_later,action,fg_pct_short,fg_pct_mid,fg_pct_long,punt_net_4w
2024,11,2024_11_SEA_SF,2024-11-17,1539.0,SF,SEA,SF,SEA,home,2.0,1908.0,108.0,108.0,4.0,23.0,47.0,1.0,3.0,2.0,3.0,2.0,outdoors,grass,59.0,4.0,punt,1.0,0.0,0.0,0.0,-0.025342606,-0.00229311,0.0,0.0,0.0,0.0,,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.09639844298362732,0.06643308233469725,17.0,4.0,1692.0,1060.0,0.6264775413711584,0,punt,1.0,0.8666666666666666,0.6,-4.25
2024,11,2024_11_SEA_SF,2024-11-17,1850.0,SEA,SF,SF,SEA,away,2.0,1834.0,34.0,34.0,4.0,8.0,56.0,-1.0,1.0,2.0,2.0,1.0,outdoors,grass,59.0,4.0,punt,1.0,0.0,0.0,0.0,-0.2570472,-0.031689942,0.0,0.0,0.0,0.0,,44.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,,-0.013464455958455801,0.04160300875082612,12.0,0.0,1766.0,630.0,0.3567383918459796,0,punt,1.0,0.9105105105105104,0.625,-3.4821428656578064
2024,11,2024_11_SEA_SF,2024-11-17,2367.0,SF,SEA,SF,SEA,home,3.0,1469.0,1469.0,569.0,4.0,9.0,15.0,1.0,3.0,3.0,3.0,3.0,outdoors,grass,59.0,4.0,field_goal,0.0,1.0,0.0,0.0,0.2744123,0.018454999,1.0,0.0,0.0,0.0,made,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.09639844298362732,0.06643308233469725,9.0,39.0,2131.0,1338.0,0.6278742374472079,0,fg,1.0,0.8666666666666666,0.6,-4.25
2024,11,2024_11_SEA_SF,2024-11-17,3283.0,SEA,SF,SF,SEA,away,4.0,381.0,381.0,381.0,4.0,1.0,50.0,-4.0,3.0,3.0,3.0,3.0,outdoors,grass,59.0,4.0,run,0.0,0.0,1.0,0.0,2.2587802,0.08339161,1.0,4.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,-0.013464455958455801,0.04160300875082612,7.0,38.0,3219.0,1234.0,0.3833488661074868,1,go,1.0,0.9105105105105104,0.625,-3.4821428656578064
2024,11,2024_11_SEA_SF,2024-11-17,3429.0,SEA,SF,SF,SEA,away,4.0,241.0,241.0,241.0,4.0,1.0,37.0,-4.0,2.0,3.0,3.0,2.0,outdoors,grass,59.0,4.0,run,0.0,0.0,1.0,0.0,-2.8662286,-0.10219821,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,-0.013464455958455801,0.04160300875082612,11.0,54.0,3359.0,1374.0,0.40905031259303365,1,go,1.0,0.9105105105105104,0.625,-3.4821428656578064
2024,11,2024_11_SEA_SF,2024-11-17,3598.0,SF,SEA,SF,SEA,home,4.0,165.0,165.0,165.0,4.0,6.0,42.0,4.0,2.0,1.0,2.0,1.0,outdoors,grass,59.0,4.0,punt,1.0,0.0,0.0,0.0,-0.80696,-0.024775669,0.0,0.0,0.0,0.0,,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.09639844298362732,0.06643308233469725,8.0,0.0,3435.0,1924.0,0.5601164483260553,1,punt,1.0,0.8666666666666666,0.6,-4.25
2024,11,2024_11_WAS_PHI,2024-11-14,348.0,PHI,WAS,PHI,WAS,home,1.0,3299.0,1499.0,599.0,4.0,13.0,26.0,0.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,field_goal,0.0,1.0,0.0,0.0,-3.307105,-0.078680634,0.0,0.0,0.0,0.0,missed,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.10812599118798971,-0.05195253994315863,13.0,43.0,301.0,301.0,1.0,0,fg,1.0,1.0,0.0,-2.0104166865348816
2024,11,2024_11_WAS_PHI,2024-11-14,451.0,WAS,PHI,PHI,WAS,away,1.0,3227.0,1427.0,527.0,4.0,4.0,60.0,0.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,punt,1.0,0.0,0.0,0.0,0.38772255,0.013437718,1.0,0.0,0.0,0.0,,51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.11594166199211031,-0.20724541181698442,4.0,4.0,373.0,68.0,0.18230563002680966,0,punt,1.0,0.875,0.16666666666666666,-2.8833333253860474
2024,11,2024_11_WAS_PHI,2024-11-14,615.0,PHI,WAS,PHI,WAS,home,1.0,3036.0,1236.0,336.0,4.0,10.0,80.0,0.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,punt,1.0,0.0,0.0,0.0,-0.1190312,0.009142101,0.0,0.0,0.0,0.0,,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.10812599118798971,-0.05195253994315863,7.0,43.0,564.0,485.0,0.8599290780141844,0,punt,1.0,1.0,0.0,-2.0104166865348816
2024,11,2024_11_WAS_PHI,2024-11-14,975.0,WAS,PHI,PHI,WAS,away,1.0,2712.0,912.0,12.0,4.0,4.0,88.0,7.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,punt,1.0,0.0,0.0,0.0,-0.6266865,-0.008481115,0.0,0.0,0.0,0.0,,44.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,,0.11594166199211031,-0.20724541181698442,4.0,43.0,888.0,310.0,0.3490990990990991,0,punt,1.0,0.875,0.16666666666666666,-2.8833333253860474
2024,11,2024_11_WAS_PHI,2024-11-14,1157.0,PHI,WAS,PHI,WAS,home,2.0,2500.0,700.0,700.0,4.0,7.0,33.0,-7.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,field_goal,0.0,1.0,0.0,0.0,-3.0688226,-0.059420675,0.0,0.0,0.0,0.0,missed,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.10812599118798971,-0.05195253994315863,8.0,39.0,1100.0,748.0,0.68,0,fg,1.0,1.0,0.0,-2.0104166865348816
2024,11,2024_11_WAS_PHI,2024-11-14,1258.0,WAS,PHI,PHI,WAS,away,2.0,2397.0,597.0,597.0,4.0,16.0,65.0,7.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,punt,1.0,0.0,0.0,0.0,-0.2533267,-0.0069628954,0.0,0.0,0.0,0.0,,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.11594166199211031,-0.20724541181698442,4.0,13.0,1203.0,408.0,0.33915211970074816,0,punt,1.0,0.875,0.16666666666666666,-2.8833333253860474
2024,11,2024_11_WAS_PHI,2024-11-14,1344.0,PHI,WAS,PHI,WAS,home,2.0,2301.0,501.0,501.0,4.0,4.0,68.0,-7.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,punt,1.0,0.0,0.0,0.0,-0.44582683,0.0034186542,0.0,0.0,0.0,0.0,,44.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,,0.10812599118798971,-0.05195253994315863,4.0,6.0,1299.0,838.0,0.6451116243264049,0,punt,1.0,1.0,0.0,-2.0104166865348816
2024,11,2024_11_WAS_PHI,2024-11-14,1600.0,WAS,PHI,PHI,WAS,away,2.0,2057.0,257.0,257.0,4.0,9.0,46.0,7.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,punt,1.0,0.0,0.0,0.0,-0.10188113,-0.010419369,0.0,0.0,0.0,0.0,,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.11594166199211031,-0.20724541181698442,10.0,4.0,1543.0,644.0,0.41736876215165264,0,punt,1.0,0.875,0.16666666666666666,-2.8833333253860474
2024,11,2024_11_WAS_PHI,2024-11-14,2003.0,PHI,WAS,PHI,WAS,home,2.0,1822.0,22.0,22.0,4.0,3.0,3.0,-7.0,1.0,2.0,1.0,2.0,outdoors,grass,46.0,9.0,field_goal,0.0,1.0,0.0,0.0,0.037333585,0.020449698,1.0,0.0,0.0,0.0,made,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.10812599118798971,-0.05195253994315863,18.0,6.0,1778.0,1051.0,0.5911136107986502,0,fg,1.0,1.0,0.0,-2.0104166865348816
2024,11,2024_11_WAS_PHI,2024-11-14,2477.0,WAS,PHI,PHI,WAS,away,3.0,1567.0,1567.0,667.0,4.0,9.0,27.0,4.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,field_goal,0.0,1.0,0.0,0.0,1.047728,0.05890298,1.0,0.0,0.0,0.0,made,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.11594166199211031,-0.20724541181698442,11.0,0.0,2033.0,881.0,0.43334972946384653,0,fg,1.0,0.875,0.16666666666666666,-2.8833333253860474
2024,11,2024_11_WAS_PHI,2024-11-14,2751.0,PHI,WAS,PHI,WAS,home,3.0,1236.0,1236.0,336.0,4.0,6.0,13.0,-7.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,field_goal,0.0,1.0,0.0,0.0,0.20546636,0.0060295463,1.0,0.0,0.0,0.0,made,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.10812599118798971,-0.05195253994315863,11.0,4.0,2364.0,1378.0,0.5829103214890017,0,fg,1.0,1.0,0.0,-2.0104166865348816
2024,11,2024_11_WAS_PHI,2024-11-14,2903.0,WAS,PHI,PHI,WAS,away,3.0,1059.0,1059.0,159.0,4.0,13.0,63.0,4.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,punt,1.0,0.0,0.0,0.0,0.094945766,0.040178657,1.0,0.0,0.0,0.0,,51.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,,0.11594166199211031,-0.20724541181698442,7.0,40.0,2541.0,1054.0,0.414797323888233,0,punt,1.0,0.875,0.16666666666666666,-2.8833333253860474
2024,11,2024_11_WAS_PHI,2024-11-14,3484.0,WAS,PHI,PHI,WAS,away,4.0,481.0,481.0,481.0,4.0,2.0,26.0,-2.0,3.0,3.0,3.0,3.0,outdoors,grass,46.0,9.0,run,0.0,0.0,1.0,0.0,-3.4700887,-0.255411,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.11594166199211031,-0.20724541181698442,10.0,38.0,3119.0,1293.0,0.41455594741904456,1,go,1.0,0.875,0.16666666666666666,-2.8833333253860474
2024,11,2024_11_WAS_PHI,2024-11-14,4096.0,WAS,PHI,PHI,WAS,away,4.0,120.0,120.0,120.0,4.0,2.0,24.0,-16.0,3.0,2.0,2.0,3.0,outdoors,grass,46.0,9.0,pass,0.0,0.0,0.0,1.0,1.8496659,0.0004744375,1.0,4.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.11594166199211031,-0.20724541181698442,12.0,22.0,3480.0,1451.0,0.41695402298850576,1,go,1.0,0.875,0.16666666666666666,-2.8833333253860474
2024,12,2024_12_ARI_SEA,2024-11-24,154.0,ARI,SEA,SEA,ARI,away,1.0,3436.0,1636.0,736.0,4.0,20.0,66.0,0.0,3.0,3.0,3.0,3.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,0.51028484,0.026354015,1.0,0.0,0.0,0.0,,51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.1659168703481555,0.0006973522249609232,6.0,43.0,164.0,164.0,1.0,0,punt,1.0,0.875,1.0,-2.8958332538604736
2024,12,2024_12_ARI_SEA,2024-11-24,331.0,SEA,ARI,SEA,ARI,home,1.0,3223.0,1423.0,523.0,4.0,17.0,60.0,0.0,3.0,3.0,3.0,3.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,0.8481042,0.007969946,1.0,0.0,0.0,0.0,,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,-0.00545757170766592,0.019315876066684723,7.0,15.0,377.0,206.0,0.5464190981432361,0,punt,1.0,0.9105105105105104,0.7,-4.294642865657806
2024,12,2024_12_ARI_SEA,2024-11-24,503.0,ARI,SEA,SEA,ARI,away,1.0,3021.0,1221.0,321.0,4.0,1.0,65.0,0.0,3.0,3.0,3.0,3.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,-0.21678892,-0.008889526,0.0,0.0,0.0,0.0,,58.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0.0,,0.1659168703481555,0.0006973522249609232,7.0,46.0,579.0,355.0,0.613126079447323,0,punt,1.0,0.875,1.0,-2.8958332538604736
2024,12,2024_12_ARI_SEA,2024-11-24,657.0,SEA,ARI,SEA,ARI,home,1.0,2834.0,1034.0,134.0,4.0,17.0,72.0,0.0,3.0,3.0,3.0,3.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,0.8345707,0.028887838,1.0,0.0,0.0,0.0,,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,-0.00545757170766592,0.019315876066684723,6.0,36.0,766.0,381.0,0.49738903394255873,0,punt,1.0,0.9105105105105104,0.7,-4.294642865657806
2024,12,2024_12_ARI_SEA,2024-11-24,988.0,ARI,SEA,SEA,ARI,away,2.0,2652.0,852.0,852.0,4.0,13.0,57.0,0.0,3.0,3.0,3.0,3.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,0.5522728,0.047425985,1.0,0.0,0.0,0.0,,44.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.1659168703481555,0.0006973522249609232,9.0,8.0,948.0,529.0,0.5580168776371308,0,punt,1.0,0.875,1.0,-2.8958332538604736
2024,12,2024_12_ARI_SEA,2024-11-24,1133.0,SEA,ARI,SEA,ARI,home,2.0,2567.0,767.0,767.0,4.0,14.0,91.0,0.0,3.0,3.0,3.0,3.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,-0.05146343,0.00995779,0.0,0.0,0.0,0.0,,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,-0.00545757170766592,0.019315876066684723,5.0,7.0,1033.0,459.0,0.4443368828654405,0,punt,1.0,0.9105105105105104,0.7,-4.294642865657806
2024,12,2024_12_ARI_SEA,2024-11-24,1322.0,ARI,SEA,SEA,ARI,away,2.0,2387.0,587.0,587.0,4.0,12.0,17.0,0.0,3.0,2.0,2.0,3.0,outdoors,fieldturf,45.0,5.0,field_goal,0.0,1.0,0.0,0.0,0.32705602,0.03667435,1.0,0.0,0.0,0.0,made,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.1659168703481555,0.0006973522249609232,7.0,4.0,1213.0,700.0,0.5770816158285244,0,fg,1.0,0.875,1.0,-2.8958332538604736
2024,12,2024_12_ARI_SEA,2024-11-24,1565.0,SEA,ARI,SEA,ARI,home,2.0,2150.0,350.0,350.0,4.0,12.0,42.0,-3.0,3.0,2.0,3.0,2.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,0.035995696,-0.011167824,1.0,0.0,0.0,0.0,,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,-0.00545757170766592,0.019315876066684723,9.0,42.0,1450.0,692.0,0.4772413793103448,0,punt,1.0,0.9105105105105104,0.7,-4.294642865657806
2024,12,2024_12_ARI_SEA,2024-11-24,1660.0,ARI,SEA,SEA,ARI,away,2.0,2086.0,286.0,286.0,4.0,9.0,93.0,3.0,3.0,2.0,2.0,3.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,0.30234173,0.02702114,1.0,0.0,0.0,0.0,,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.1659168703481555,0.0006973522249609232,4.0,8.0,1514.0,756.0,0.49933949801849403,0,punt,1.0,0.875,1.0,-2.8958332538604736
2024,12,2024_12_ARI_SEA,2024-11-24,2000.0,ARI,SEA,SEA,ARI,away,2.0,1850.0,50.0,50.0,4.0,4.0,74.0,-4.0,1.0,1.0,1.0,1.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,-0.16632806,0.013932943,0.0,0.0,0.0,0.0,,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.1659168703481555,0.0006973522249609232,7.0,0.0,1750.0,767.0,0.4382857142857143,0,punt,1.0,0.875,1.0,-2.8958332538604736
2024,12,2024_12_ARI_SEA,2024-11-24,2790.0,ARI,SEA,SEA,ARI,away,3.0,1205.0,1205.0,305.0,4.0,25.0,63.0,-10.0,2.0,3.0,3.0,2.0,outdoors,fieldturf,45.0,5.0,punt,1.0,0.0,0.0,0.0,0.72808015,0.040736012,1.0,0.0,0.0,0.0,,54.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.1659168703481555,0.0006973522249609232,6.0,43.0,2395.0,1103.0,0.4605427974947808,0,punt,1.0,0.875,1.0,-2.8958332538604736
2024,12,2024_12_ARI_SEA,2024-11-24,3390.0,ARI,SEA,SEA,ARI,away,4.0,611.0,611.0,611.0,4.0,4.0,4.0,-10.0,1.0,2.0,2.0,1.0,outdoors,fieldturf,45.0,5.0,field_goal,0.0,1.0,0.0,0.0,0.045834847,-0.027942762,1.0,0.0,0.0,0.0,made,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.1659168703481555,0.0006973522249609232,12.0,5.0,2989.0,1344.0,0.4496487119437939,1,fg,1.0,0.875,1.0,-2.8958332538604736
2024,12,2024_12_ARI_SEA,2024-11-24,3833.0,SEA,ARI,SEA,ARI,home,4.0,120.0,120.0,120.0,4.0,4.0,32.0,7.0,1.0,2.0,1.0,2.0,outdoors,fieldturf,45.0,5.0,field_goal,0.0,1.0,0.0,0.0,1.611544,0.00914593,1.0,0.0,0.0,0.0,made,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,-0.00545757170766592,0.019315876066684723,15.0,25.0,3480.0,1863.0,0.5353448275862069,1,fg,1.0,0.9105105105105104,0.7,-4.294642865657806
2024,12,2024_12_BAL_LAC,2024-11-25,461.0,BAL,LAC,LAC,BAL,away,1.0,3097.0,1297.0,397.0,4.0,20.0,70.0,-7.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,punt,1.0,0.0,0.0,0.0,0.5891528,0.014320165,1.0,0.0,0.0,0.0,,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.10813115630298853,-0.10555562772788107,8.0,6.0,503.0,188.0,0.37375745526838966,0,punt,1.0,0.6,0.4166666666666667,-5.112499997019768
2024,12,2024_12_BAL_LAC,2024-11-25,819.0,BAL,LAC,LAC,BAL,away,1.0,2831.0,1031.0,131.0,4.0,5.0,79.0,-7.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,punt,1.0,0.0,0.0,0.0,-0.46419203,-0.029234216,0.0,0.0,0.0,0.0,,62.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,,0.10813115630298853,-0.10555562772788107,4.0,6.0,769.0,234.0,0.30429128738621586,0,punt,1.0,0.6,0.4166666666666667,-5.112499997019768
2024,12,2024_12_BAL_LAC,2024-11-25,1020.0,LAC,BAL,LAC,BAL,home,2.0,2584.0,784.0,784.0,4.0,1.0,30.0,7.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,run,0.0,0.0,1.0,0.0,1.9904882,0.044417024,1.0,3.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.052933331578969955,0.016183525323867798,8.0,37.0,1016.0,758.0,0.7460629921259843,0,go,1.0,0.8,0.875,-4.416666626930237
2024,12,2024_12_BAL_LAC,2024-11-25,1118.0,LAC,BAL,LAC,BAL,home,2.0,2490.0,690.0,690.0,4.0,7.0,24.0,7.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,field_goal,0.0,1.0,0.0,0.0,0.93640435,0.008115292,1.0,0.0,0.0,0.0,made,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.052933331578969955,0.016183525323867798,12.0,4.0,1110.0,852.0,0.7675675675675676,0,fg,1.0,0.8,0.875,-4.416666626930237
2024,12,2024_12_BAL_LAC,2024-11-25,1559.0,LAC,BAL,LAC,BAL,home,2.0,2044.0,244.0,244.0,4.0,3.0,52.0,3.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,punt,1.0,0.0,0.0,0.0,0.07082422,-0.011251658,1.0,0.0,0.0,0.0,,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.052933331578969955,0.016183525323867798,8.0,39.0,1556.0,1076.0,0.6915167095115681,0,punt,1.0,0.8,0.875,-4.416666626930237
2024,12,2024_12_BAL_LAC,2024-11-25,1652.0,BAL,LAC,LAC,BAL,away,2.0,1920.0,120.0,120.0,4.0,1.0,84.0,-3.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,run,0.0,0.0,1.0,0.0,2.0043092,0.043097407,1.0,2.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.10813115630298853,-0.10555562772788107,4.0,43.0,1680.0,566.0,0.33690476190476193,0,go,1.0,0.6,0.4166666666666667,-5.112499997019768
2024,12,2024_12_BAL_LAC,2024-11-25,2298.0,BAL,LAC,LAC,BAL,away,3.0,1473.0,1473.0,573.0,4.0,4.0,27.0,1.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,field_goal,0.0,1.0,0.0,0.0,1.0533603,0.06168461,1.0,0.0,0.0,0.0,made,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.10813115630298853,-0.10555562772788107,11.0,42.0,2127.0,989.0,0.46497414198401504,0,fg,1.0,0.6,0.4166666666666667,-5.112499997019768
2024,12,2024_12_BAL_LAC,2024-11-25,2599.0,LAC,BAL,LAC,BAL,home,3.0,1152.0,1152.0,252.0,4.0,11.0,34.0,-4.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,field_goal,0.0,1.0,0.0,0.0,1.6548499,0.09480056,1.0,0.0,0.0,0.0,made,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.052933331578969955,0.016183525323867798,12.0,4.0,2448.0,1406.0,0.5743464052287581,0,fg,1.0,0.8,0.875,-4.416666626930237
2024,12,2024_12_BAL_LAC,2024-11-25,2722.0,BAL,LAC,LAC,BAL,away,3.0,1058.0,1058.0,158.0,4.0,1.0,61.0,1.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,run,0.0,0.0,1.0,0.0,3.9348476,0.11642444,1.0,27.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.10813115630298853,-0.10555562772788107,5.0,35.0,2542.0,1079.0,0.4244689221085759,0,go,1.0,0.6,0.4166666666666667,-5.112499997019768
2024,12,2024_12_BAL_LAC,2024-11-25,2869.0,BAL,LAC,LAC,BAL,away,4.0,900.0,900.0,900.0,4.0,1.0,25.0,1.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,run,0.0,0.0,1.0,0.0,1.9405543,0.09108299,1.0,2.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.10813115630298853,-0.10555562772788107,11.0,0.0,2700.0,1237.0,0.45814814814814814,1,go,1.0,0.6,0.4166666666666667,-5.112499997019768
2024,12,2024_12_BAL_LAC,2024-11-25,3204.0,LAC,BAL,LAC,BAL,home,4.0,652.0,652.0,652.0,4.0,6.0,66.0,-7.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,punt,1.0,0.0,0.0,0.0,-0.66198707,-0.012690783,0.0,0.0,0.0,0.0,,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.052933331578969955,0.016183525323867798,6.0,4.0,2948.0,1506.0,0.510854816824966,1,punt,1.0,0.8,0.875,-4.416666626930237
2024,12,2024_12_BAL_LAC,2024-11-25,3582.0,LAC,BAL,LAC,BAL,home,4.0,399.0,399.0,399.0,4.0,18.0,48.0,-14.0,3.0,3.0,3.0,3.0,dome,matrixturf,,,punt,1.0,0.0,0.0,0.0,0.048949547,-0.015766183,1.0,0.0,0.0,0.0,,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.052933331578969955,0.016183525323867798,6.0,7.0,3201.0,1551.0,0.4845360824742268,1,punt,1.0,0.8,0.875,-4.416666626930237
2024,12,2024_12_BAL_LAC,2024-11-25,3799.0,BAL,LAC,LAC,BAL,away,4.0,194.0,194.0,194.0,4.0,15.0,81.0,14.0,1.0,3.0,3.0,1.0,dome,matrixturf,,,punt,1.0,0.0,0.0,0.0,-0.49901435,-0.012215499,0.0,0.0,0.0,0.0,,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.10813115630298853,-0.10555562772788107,10.0,0.0,3406.0,1774.0,0.5208455666470934,1,punt,1.0,0.6,0.4166666666666667,-5.112499997019768
2024,12,2024_12_BAL_LAC,2024-11-25,3930.0,LAC,BAL,LAC,BAL,home,4.0,130.0,130.0,130.0,4.0,9.0,62.0,-14.0,1.0,3.0,1.0,3.0,dome,matrixturf,,,pass,0.0,0.0,0.0,1.0,3.1878693,0.0033804106,1.0,18.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.052933331578969955,0.016183525323867798,5.0,43.0,3470.0,1609.0,0.4636887608069164,1,go,1.0,0.8,0.875,-4.416666626930237
2024,12,2024_12_DAL_WAS,2024-11-24,246.0,DAL,WAS,WAS,DAL,away,1.0,3396.0,1596.0,696.0,4.0,5.0,17.0,0.0,2.0,3.0,3.0,2.0,outdoors,grass,55.0,5.0,field_goal,0.0,1.0,0.0,0.0,-6.133834,-0.15959665,0.0,0.0,0.0,0.0,blocked,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,-0.18135037645697594,0.04192389082163572,10.0,4.0,204.0,166.0,0.8137254901960784,0,fg,0.9166666666666666,0.8333333333333334,0.9375,-3.583333283662796
